exp_date,train_rmse,train_custom_acc,val_rmse_for_best_train,val_custom_acc_for_best_train,test_rmse_for_best_train,test_custom_acc_for_best_train,train_epoch_for_best_train,val_rmse,val_custom_acc,train_rmse_for_best_val,train_custom_acc_for_best_val,test_rmse_for_best_val,test_custom_acc_for_best_val,val_epoch_for_best_val,test_rmse,test_custom_acc,train_rmse_for_best_test,train_custom_acc_for_best_test,val_rmse_for_best_test,val_custom_acc_for_best_test,test_epoch_for_best_test,seq_len,lr,d,hid_d,last_d,time_d,e_layers,token_emb_kernel_size,dropout,comb_type,bs
2024-08-02 16:16,17956.475,81.48804473876953,78603.19,35.269527435302734,82496.35,38.34594345092773,19,79311.31,37.21749877929688,27318.805,72.51526641845703,84219.2,38.25414276123047,12,70915.16,32.110313415527344,49056.508,47.60628128051758,72908.0,33.86818313598633,7,16,0.005,368,852,752,128,17,11,0.64,add,512
2024-08-02 16:29,38074.242,62.97877502441406,91337.99,34.446128845214844,77694.984,42.0880012512207,10,82261.12,21.080135345458984,73084.48,29.3520450592041,75373.82,29.0880126953125,1,75373.82,29.0880126953125,73084.48,29.3520450592041,82261.12,21.080135345458984,1,28,0.003,228,752,572,64,11,11,0.68,add,1024
2024-08-03 00:27,15846.675,83.53129577636719,80267.33,29.197509765625,81452.72,15.62588882446289,19,80806.78,32.09702682495117,21371.885,77.68218994140625,78149.56,21.867895126342773,11,74995.64,51.276485443115234,57734.434,56.69204330444336,83191.19,44.90288162231445,1,16,0.002,308,892,552,256,15,9,0.47,add,512
2024-08-03 04:49,25345.11,74.0751953125,77523.734,45.12946319580078,76443.336,36.72452545166016,11,72488.72,51.28636169433594,51442.58,48.41735458374024,67437.74,44.88903045654297,1,67437.74,44.88903045654297,51442.58,48.41735458374024,72488.72,51.28636169433594,1,28,0.005,308,712,692,64,16,12,0.49,add,1024
2024-08-02 18:11,14970.162,84.05248260498047,86028.664,22.836977005004883,78669.95,22.69501304626465,19,1138351.9,-702.1858520507812,441937.1,-252.54486083984372,410772.0,-442.7091979980469,1,78292.31,19.51238441467285,18916.447,79.54068756103516,91112.695,16.124618530273438,13,28,0.008,288,772,772,128,18,9,0.43,add,512
2024-08-03 03:24,32045.766,66.78868865966797,83242.25,32.419158935546875,80568.08,28.30733108520508,10,83933.21,19.98909568786621,77236.28,31.952260971069336,77131.44,26.11173248291016,1,77131.44,26.11173248291016,77236.28,31.952260971069336,83933.21,19.98909568786621,1,8,0.003,388,792,712,64,17,13,0.52,add,1024
2024-08-02 19:47,14149.411,85.13038635253906,75910.234,29.60968971252441,89107.03,-1.671806812286377,20,74712.41,33.044734954833984,24328.396,74.04900360107422,93689.28,9.763585090637209,9,88143.484,1.2733653783798218,14952.412,84.60820770263672,76400.82,30.4096736907959,16,28,0.007,248,872,872,128,15,11,0.44,add,512
2024-08-02 21:31,11992.908,87.9104995727539,69423.766,41.91365814208984,75505.5,26.371286392211918,32,69364.516,41.48460006713867,16047.665,83.62384796142578,74017.31,30.289087295532227,22,74017.31,30.289087295532227,16047.665,83.62384796142578,69364.516,41.48460006713867,22,16,0.003,448,792,772,128,16,10,0.45,add,512
2024-08-03 04:24,19515.666,79.5551986694336,73224.21,23.199512481689453,86160.97,-3.745924472808838,20,72382.61,31.265214920043945,24336.535,78.0275650024414,79906.086,18.779726028442383,15,86741.03,31.9764461517334,122271.16,13.270502090454102,99280.36,19.93924331665039,1,28,0.009,408,632,592,64,15,11,0.51,add,512
2024-08-02 23:49,25376.426,75.16352844238281,79454.195,39.259422302246094,81713.81,28.815467834472656,10,72799.28,30.068775177001957,59455.336,32.4974365234375,71640.18,30.06903648376465,1,71640.18,30.06903648376465,59455.336,32.4974365234375,72799.28,30.068775177001957,1,16,0.002,228,732,672,128,15,10,0.5,add,512
2024-08-02 23:44,11705.087,87.6928939819336,77534.445,38.36865615844727,80905.41,19.461502075195312,27,73840.55,43.27711868286133,19145.227,79.57691192626953,81713.02,26.652637481689453,15,70881.92,31.712480545043945,57340.277,31.60602760314941,76975.92,28.849884033203125,1,8,0.002,408,812,692,256,16,11,0.43,add,512
2024-08-03 05:03,20484.807,78.86934661865234,75660.12,38.36337661743164,78193.914,36.77975082397461,18,75660.12,38.36337661743164,20484.807,78.86934661865234,78193.914,36.77975082397461,18,76204.71,37.41193008422852,23297.838,75.96383666992188,76997.81,35.7855339050293,14,28,0.003,348,692,772,64,14,11,0.46,add,1024
2024-08-03 02:31,17594.838,81.15802001953125,78450.03,38.51775360107422,85980.88,18.102745056152344,20,71475.85,40.750091552734375,56968.5,51.78007888793945,68563.43,37.50168228149414,1,68563.43,37.50168228149414,56968.5,51.78007888793945,71475.85,40.750091552734375,1,8,0.006,368,792,732,256,15,11,0.44,add,1024
2024-08-02 18:55,16769.625,81.05164337158203,84967.89,20.998979568481445,88059.63,2.9286890029907227,20,83476.79,25.46575927734375,24804.674,73.64137268066406,94615.61,3.466977834701538,12,83958.305,14.932003021240234,24573.785,72.57978820800781,75065.555,35.69597625732422,11,16,0.025,288,732,712,256,14,9,0.49,add,512
2024-08-02 18:53,15745.921,83.52017974853516,74178.59,21.79370880126953,87362.72,7.238186359405518,20,74262.11,21.37794303894043,15766.23,83.37621307373047,87451.195,6.274998188018799,19,81501.98,15.78416919708252,28790.227,70.60696411132812,84614.055,23.618600845336918,8,16,0.02,308,732,752,256,16,11,0.52,add,512
2024-08-03 03:50,17524.963,81.71937561035156,92873.75,16.77972412109375,89088.69,0.213273674249649,20,80749.45,40.78580474853516,64767.426,36.50663375854492,69725.28,32.367366790771484,1,69725.28,32.367366790771484,64767.426,36.50663375854492,80749.45,40.78580474853516,1,28,0.004,268,692,672,128,15,10,0.47,add,512
2024-08-03 00:29,10734.783,88.78089141845703,77971.85,23.592729568481445,76338.57,11.413241386413574,29,76662.71,22.834945678710938,11994.67,87.42607116699219,76827.734,9.615139961242676,22,74966.32,14.849759101867676,14726.389,84.79175567626953,78223.52,26.22492408752441,18,16,0.003,368,832,612,64,19,12,0.43,add,512
2024-08-03 03:54,13735.109,85.77481079101562,71813.17,35.05812454223633,82024.734,12.637988090515137,19,71584.73,35.32798385620117,14967.155,84.72635650634766,80517.484,9.814252853393556,16,81750.88,13.49695873260498,16186.397,82.93415832519531,71679.15,35.563804626464844,14,28,0.003,308,732,732,256,12,10,0.4,add,512
2024-08-03 04:26,27831.58,70.60674285888672,97976.984,20.709209442138672,84800.74,27.12537956237793,11,75233.305,42.47626495361328,50973.996,51.65592193603516,70710.45,41.20917892456055,1,70710.45,41.20917892456055,50973.996,51.65592193603516,75233.305,42.47626495361328,1,28,0.009,348,632,812,256,10,11,0.52,add,1024
2024-08-02 16:29,30926.656,68.00839233398438,74666.0,43.983280181884766,84274.86,46.52553939819336,10,74651.72,36.786922454833984,55145.695,41.204219818115234,69172.83,34.350826263427734,1,69172.83,34.350826263427734,55145.695,41.204219818115234,74651.72,36.786922454833984,1,8,0.005,368,632,712,64,10,11,0.6000000000000001,add,512
2024-08-03 02:09,15686.513,84.42825317382812,77972.58,28.41770362854004,84156.836,-2.58089017868042,16,73356.59,27.5742244720459,24711.764,74.30439758300781,80074.67,9.565402030944824,8,77984.5,-0.8987772464752197,28156.617,68.83282470703125,79184.336,22.32156562805176,7,16,0.004,348,792,572,128,19,13,0.52,add,512
2024-08-02 21:04,15565.444,83.6030502319336,94598.195,34.739112854003906,79689.78,42.151947021484375,20,89560.29,19.684703826904297,82059.1,19.360620498657227,76269.24,30.945953369140625,1,69330.39,37.922454833984375,28029.275,70.72686767578125,82224.78,36.615177154541016,8,28,0.006,368,592,852,64,19,11,0.43,add,512
2024-08-03 02:37,24400.29,73.49492645263672,89900.74,39.44462585449219,82857.23,43.31803894042969,11,81293.48,16.436962127685547,68596.98,24.82839584350586,76538.46,20.77507781982422,1,72168.734,25.997074127197266,139066.39,-6.891097068786621,121279.72,10.19435691833496,2,16,0.003,408,652,652,128,15,12,0.5800000000000001,add,512
2024-08-02 15:50,27894.408,72.33036804199219,145005.14,-0.8879557847976685,82887.44,17.920869827270508,16,94230.445,-19.43700218200684,83347.086,-1.39584481716156,87284.12,-16.001834869384766,1,79854.875,22.880165100097656,37541.117,62.111595153808594,84449.16,33.52742004394531,10,28,0.004,268,572,732,128,20,7,0.79,add,512
2024-08-03 03:22,26259.842,73.3001480102539,88505.81,36.95527648925781,83561.32,26.66922378540039,11,80203.07,51.54238510131836,66893.27,55.55522918701172,75882.96,52.80292892456055,1,75882.96,52.80292892456055,66893.27,55.55522918701172,80203.07,51.54238510131836,1,16,0.003,388,712,692,64,15,11,0.45,add,1024
2024-08-03 01:33,37637.805,61.6574821472168,87899.69,27.87405204772949,87886.664,-5.732884407043457,11,85530.38,21.981006622314453,83461.42,34.77713394165039,77862.6,29.195274353027344,1,77862.6,29.195274353027344,83461.42,34.77713394165039,85530.38,21.981006622314453,1,16,0.001,388,772,692,64,20,11,0.4,add,1024
2024-08-03 04:35,23806.074,75.85334777832031,78325.26,39.31863784790039,79365.63,24.33163833618164,10,76038.52,33.83181381225586,58753.92,44.18478393554688,70804.766,42.24047088623047,1,70804.766,42.24047088623047,58753.92,44.18478393554688,76038.52,33.83181381225586,1,16,0.005,348,672,772,64,13,12,0.47,add,512
2024-08-02 19:57,19841.7,78.94412994384766,92681.19,13.75362491607666,98780.15,-4.438361167907715,20,84799.75,21.117403030395508,25691.402,71.59147644042969,92211.17,5.381265640258789,12,33437278.0,-46862.77734375,41189630.0,-56693.02734375,40509564.0,-54204.3046875,1,28,0.018,348,692,732,256,17,10,0.44,add,1024
2024-08-02 22:29,40924.64,64.53500366210938,87241.07,23.628198623657227,78320.7,18.552173614501957,9,81900.39,19.99064826965332,69121.83,34.671669006347656,75168.6,24.662452697753903,1,73480.62,17.99561309814453,77959.36,33.62018585205078,102026.71,15.167070388793944,3,28,0.002,488,732,912,64,14,11,0.42,add,512
2024-08-02 19:33,15190.638,83.78588104248047,78819.15,32.698387145996094,75920.2,32.4110221862793,20,76702.73,34.57883834838867,16265.308,83.1854476928711,76267.75,34.821754455566406,17,73550.47,25.22854423522949,19043.215,80.88542175292969,78277.59,30.025785446166992,15,16,0.01,288,532,772,64,18,11,0.4,add,512
2024-08-02 21:10,15955.275,83.12728881835938,72314.26,35.97171401977539,79167.26,10.80743408203125,19,71935.37,38.02518844604492,17997.066,81.45470428466797,78088.54,14.572991371154783,15,76575.305,38.277042388916016,61762.734,37.40448760986328,83149.86,28.45693016052246,1,28,0.005,408,672,912,256,13,11,0.49,add,512
2024-08-02 17:19,15952.28,83.6821060180664,85929.625,27.33615493774414,86606.375,8.077788352966309,19,93727.27,36.67253494262695,62928.707,46.29705047607422,82954.164,38.80781936645508,1,82954.164,38.80781936645508,62928.707,46.29705047607422,93727.27,36.67253494262695,1,8,0.007,328,652,692,256,14,10,0.51,add,512
2024-08-02 18:26,16586.045,82.58891296386719,80557.586,25.99897003173828,85915.164,4.887296676635742,20,83088.8,25.5195369720459,22344.078,75.87249755859375,85549.62,11.85100269317627,12,78218.0,21.258060455322266,22077.986,77.0621566772461,77069.484,31.871753692626957,11,28,0.014,468,732,512,64,16,8,0.55,add,512
2024-08-02 20:31,12222.845,86.5284194946289,76157.43,41.64638137817383,75004.016,34.493045806884766,28,74138.23,43.02054214477539,14057.215,85.95977020263672,74706.445,31.671680450439453,21,74908.56,36.05262756347656,16102.826,82.79130554199219,74846.58,45.49632263183594,18,16,0.001,448,732,812,128,17,12,0.46,add,512
2024-08-03 05:08,12741.315,86.37789916992188,77341.484,39.34667205810547,79067.55,40.83484649658203,27,77134.18,40.42578506469727,13354.643,85.75779724121094,79538.45,39.53038787841797,24,74433.836,28.981239318847656,72347.14,38.71072769165039,81252.5,27.060550689697266,1,8,0.004,188,652,792,128,11,13,0.42,add,1024
2024-08-02 17:24,18569.857,81.08670806884766,85020.04,27.787687301635746,77423.12,10.76753044128418,20,80819.055,25.719655990600582,24180.592,74.40524291992188,75502.98,10.037561416625977,12,75332.82,19.882474899291992,45301.855,53.63785934448242,121465.2,17.39299964904785,6,16,0.011,368,712,712,128,19,12,0.65,add,512
2024-08-02 22:50,16465.51,82.67546844482422,76634.98,36.46567535400391,72213.22,32.526859283447266,18,74821.62,44.16934585571289,67241.914,37.55574417114258,66136.805,40.972259521484375,2,66136.805,40.972259521484375,67241.914,37.55574417114258,74821.62,44.16934585571289,2,28,0.001,408,812,772,256,11,13,0.47,add,512
2024-08-02 18:16,17920.465,81.07850646972656,84334.3,16.405651092529297,96867.05,-22.236984252929688,19,140599.6,11.969499588012695,481080.1,-309.9973449707031,111638.414,24.834375381469727,1,82643.94,4.523656368255615,28657.365,70.5677719116211,87639.7,21.16902732849121,10,28,0.044,328,732,552,64,15,9,0.49,add,512
2024-08-03 03:25,27371.584,71.2093734741211,96881.02,17.274717330932617,83157.05,0.0275805238634347,12,81713.98,42.0742301940918,76184.93,47.75810241699219,77284.24,46.86843490600586,1,77284.24,46.86843490600586,76184.93,47.75810241699219,81713.98,42.0742301940918,1,16,0.003,408,712,772,256,13,13,0.55,add,1024
2024-08-03 03:05,14177.801,85.22933197021484,74749.5,41.71061325073242,79876.18,31.87217140197754,20,73900.87,42.06344604492188,14562.176,84.8717041015625,79952.61,32.90082550048828,18,78798.17,38.2872200012207,18461.588,80.70120239257812,77405.445,44.42361831665039,12,16,0.005,308,712,672,64,14,11,0.49,add,512
2024-08-02 19:06,32787.36,67.77171325683594,80772.766,21.215181350708008,76176.336,19.58757209777832,10,74695.086,38.098175048828125,59361.594,42.24588394165039,68123.07,36.22174835205078,1,68123.07,36.22174835205078,59361.594,42.24588394165039,74695.086,38.098175048828125,1,28,0.004,348,592,732,128,13,9,0.54,add,512
2024-08-02 18:12,17928.553,81.032470703125,82409.94,23.819129943847656,92253.8,1.4428894519805908,20,81512.17,26.950950622558597,19103.475,80.26148986816406,88711.7,9.943147659301758,16,91734.39,1.6553179025650024,17983.596,80.5273666381836,81633.07,24.16648292541504,18,16,0.051,328,732,532,256,20,8,0.53,add,512
2024-08-03 00:13,12255.43,87.10120391845703,76467.77,27.362762451171875,82307.81,7.968294143676758,35,76509.414,30.337207794189453,16836.066,81.8493423461914,83943.72,12.646039962768556,23,81031.34,10.755324363708496,15495.508,83.88917541503906,72814.84,30.128936767578125,27,8,0.004,448,792,632,256,18,13,0.53,add,1024
2024-08-03 04:58,17930.223,80.78248596191406,71328.05,34.52175521850586,83164.67,25.18006896972656,20,68552.52,43.08804702758789,24447.795,75.00414276123047,81119.87,33.34299850463867,11,76571.516,15.699137687683104,73223.57,28.081682205200195,82233.805,15.03082275390625,1,8,0.002,208,692,752,256,14,12,0.46,add,1024
2024-08-02 21:19,18621.855,81.19373321533203,77865.9,17.11943244934082,78116.664,10.429859161376951,20,77670.4,47.8759880065918,72121.16,35.59654235839844,76297.37,38.94182586669922,3,73481.016,40.21430587768555,65649.86,24.44608497619629,76280.41,34.33345413208008,2,16,0.001,508,752,952,128,16,13,0.55,add,512
2024-08-03 00:09,17553.533,80.71820831298828,80904.59,31.26615333557129,77881.48,24.55679702758789,21,78476.22,33.59132385253906,18230.459,81.36534881591797,78229.92,25.653751373291016,19,69222.72,45.02282333374024,55954.562,50.350730895996094,78038.12,47.0280876159668,2,16,0.002,388,892,772,128,14,15,0.42,add,1024
2024-08-03 01:49,18904.66,80.2853012084961,77398.59,33.95074844360352,74155.5,40.168087005615234,11,73848.3,31.863937377929688,57749.88,38.69407272338867,69919.43,24.65425682067871,1,69919.43,24.65425682067871,57749.88,38.69407272338867,73848.3,31.863937377929688,1,16,0.002,328,812,692,64,18,9,0.45,add,512
2024-08-03 02:44,21695.01,76.5155258178711,83027.65,30.889629364013672,82028.09,29.38772201538086,10,75513.805,36.3797721862793,59322.156,47.12376022338867,69393.586,31.136667251586918,1,69393.586,31.136667251586918,59322.156,47.12376022338867,75513.805,36.3797721862793,1,16,0.002,408,712,692,256,18,11,0.42,add,512
2024-08-03 05:35,13258.545,86.01261901855469,75428.234,25.667945861816406,80455.74,12.882155418395996,22,72625.46,30.28439140319824,21643.725,76.89193725585938,79202.195,16.055213928222656,12,68015.445,25.852075576782227,68834.34,30.5096435546875,76660.875,39.149635314941406,1,16,0.009,268,652,772,128,13,12,0.5,add,512
2024-08-02 21:29,15456.287,83.9312515258789,83173.91,22.998310089111328,81844.7,12.033397674560549,20,83530.016,22.697725296020508,17810.133,81.91243743896484,81815.83,14.37076473236084,15,86072.54,32.06863021850586,33604.887,65.847412109375,81866.586,38.19630432128906,8,28,0.007,448,832,892,128,13,11,0.52,add,512
2024-08-02 22:52,15379.404,84.30657958984375,76325.414,38.48423004150391,82577.99,25.847795486450195,19,75742.82,38.06777572631836,15784.779,83.73905181884766,81648.58,25.78491973876953,17,74005.445,52.41533279418945,54436.824,52.330684661865234,75986.14,55.0518798828125,1,28,0.002,448,892,892,256,14,11,0.49,add,512
2024-08-02 21:23,16184.728,83.43048095703125,85306.01,11.964958190917969,84056.53,-2.284010410308838,20,78704.76,21.032724380493164,18986.219,81.90684509277344,79973.66,6.573487281799316,15,85606.87,10.898324966430664,36308.883,61.18431854248047,82222.99,14.245407104492188,7,8,0.003,348,712,952,256,17,12,0.53,add,512
2024-08-02 22:07,12229.265,86.95240783691406,80722.32,41.7085075378418,78370.11,45.26368713378906,19,79685.09,38.28015899658203,17735.594,81.60523986816406,77481.01,40.93975067138672,12,78142.81,41.86415481567383,16788.025,82.33522033691406,84610.8,38.90550994873047,13,8,0.003,488,832,832,64,16,11,0.4,add,512
2024-08-02 18:46,12865.264,86.69844055175781,77271.49,37.10599136352539,81865.3,34.31513977050781,23,82492.53,28.859115600585938,22160.664,77.18964385986328,83889.08,26.7403564453125,12,74066.5,27.60536766052246,44212.91,63.79280471801758,121656.836,11.43312644958496,7,16,0.008,308,772,732,256,11,12,0.63,add,512
2024-08-02 18:34,14795.56,84.03715515136719,78747.664,35.48716354370117,70615.85,30.832637786865234,21,72212.82,34.74571990966797,23355.498,74.24729919433594,76189.445,20.71952438354492,11,70657.43,36.87371063232422,16267.947,82.6872787475586,78617.75,38.84308624267578,20,28,0.018,368,692,672,64,15,10,0.47,add,512
2024-08-02 23:54,12005.116,87.21353912353516,75736.85,47.623146057128906,76659.78,49.685791015625,26,75736.85,47.623146057128906,12005.116,87.21353912353516,76659.78,49.685791015625,26,76659.78,49.685791015625,12005.116,87.21353912353516,75736.85,47.623146057128906,26,8,0.001,508,812,632,64,17,13,0.43,add,512
2024-08-02 20:35,13791.786,85.47484588623047,76510.88,29.15961456298828,89686.125,-1.2158968448638916,26,75676.73,34.64336013793945,14153.237,85.76692962646484,84434.445,11.184452056884766,25,84434.445,11.184452056884766,14153.237,85.76692962646484,75676.73,34.64336013793945,25,16,0.01,268,672,832,256,14,13,0.5,add,512
2024-08-02 20:27,16132.257,83.37857818603516,77232.664,30.64089584350586,91578.96,-19.28056526184082,18,76614.914,29.92473793029785,16794.463,82.90393829345703,90930.734,-18.082988739013672,17,79474.25,9.872068405151367,82362.18,20.212078094482425,87874.055,4.100631713867188,1,28,0.002,388,672,932,256,20,11,0.45,add,512
2024-08-03 00:44,40514.273,61.60107421875,82174.46,2.5820343494415283,89086.11,-16.905776977539062,10,72467.73,52.88271713256836,64758.832,55.59373474121094,81129.43,46.84395980834961,1,81129.43,46.84395980834961,64758.832,55.59373474121094,72467.73,52.88271713256836,1,28,0.002,328,972,732,64,17,14,0.45,add,512
2024-08-02 17:09,25397.033,74.4869155883789,84372.9,36.01955795288086,85499.06,33.802005767822266,19,107108.45,4.419882297515869,63048.68,54.131649017333984,87544.51,9.185016632080078,11,84174.96,30.64527702331543,35370.25,65.7799301147461,93036.375,23.71268844604492,14,8,0.059,388,672,732,64,19,8,0.49,add,1024
2024-08-02 21:23,19308.74,79.71786499023438,78171.33,27.397869110107425,79076.73,10.646915435791016,18,89763.66,17.008460998535156,42554.324,57.8791618347168,95193.93,-6.81912088394165,11,83187.86,11.674983978271484,21163.904,80.69898986816406,83146.63,29.93166923522949,19,16,0.003,408,772,792,256,20,12,0.53,add,512
